AssociationId,Region,Market,Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Louisville - 2012-11-07,Central,Commercial,Louisville,2012-11-07,152952.0,20100,76.0,295.0,0.51,10.79,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID24.261,No,,,
Louisville - 2012-11-08,Central,Commercial,Louisville,2012-11-08,171908.0,20100,70.0,344.0,0.08,6.67,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID16.6085,No,,,
Louisville - 2012-11-09,Central,Commercial,Louisville,2012-11-09,182940.0,20100,113.0,496.0,0.59,8.45,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID27.6835,No,,,
Louisville - 2012-11-10,Central,Commercial,Louisville,2012-11-10,324823.0,20100,312.0,2946.0,0.74,10.39,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID53.6663,Yes,,14250.0,
Louisville - 2012-11-11,Central,Commercial,Louisville,2012-11-11,293803.0,20100,322.0,2251.0,0.53,8.05,0.04431034,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID29.5373,Yes,,,
Louisville - 2012-11-12,Central,Commercial,Louisville,2012-11-12,246437.0,20100,173.0,1984.0,0.33,9.3,0.04431034,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID124.1958,Yes,,,
Louisville - 2012-11-13,Central,Commercial,Louisville,2012-11-13,148530.0,20100,66.0,296.0,0.81,6.59,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID5.9006,No,,,
Louisville - 2012-11-14,Central,Commercial,Louisville,2012-11-14,147222.0,20100,73.0,316.0,0.35,8.12,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID31.707,No,,,
Louisville - 2012-11-15,Central,Commercial,Louisville,2012-11-15,126310.0,20100,101.0,382.0,0.96,10.92,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID19.522,No,,,
Louisville - 2012-11-16,Central,Commercial,Louisville,2012-11-16,194127.0,20100,145.0,564.0,0.82,14.83,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID98.3352,No,,,
Louisville - 2012-11-17,Central,Commercial,Louisville,2012-11-17,264949.0,20100,190.0,1003.0,1.17,19.64,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID65.0255,No,,7750.0,
Louisville - 2012-11-18,Central,Commercial,Louisville,2012-11-18,194781.0,20100,146.0,735.0,0.71,14.72,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID27.6364,No,,,
Louisville - 2012-11-19,Central,Commercial,Louisville,2012-11-19,203907.0,20100,70.0,497.0,0.49,8.71,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID22.0351,No,,,
Louisville - 2012-11-20,Central,Commercial,Louisville,2012-11-20,178371.0,20100,85.0,516.0,0.67,14.54,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID198.0523,No,,,
Louisville - 2012-11-21,Central,Commercial,Louisville,2012-11-21,195651.0,20100,92.0,564.0,0.49,13.94,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID111.9691,No,,,
Louisville - 2012-11-22,Central,Commercial,Louisville,2012-11-22,188034.0,20100,63.0,822.0,0.11,14.95,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID97.9764,No,,,
Louisville - 2012-11-23,Central,Commercial,Louisville,2012-11-23,561518.0,20100,248.0,3775.0,1.92,15.64,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID129.1367,No,,,
Louisville - 2012-11-24,Central,Commercial,Louisville,2012-11-24,274954.0,20100,148.0,1032.0,0.94,16.15,0.062555498,In Store Credit Card Signup Discount; Christmas Email Campaign ID102.3516,No,,6250.0,
Louisville - 2012-11-25,Central,Commercial,Louisville,2012-11-25,226544.0,20100,140.0,774.0,1.6,17.22,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID86.175,No,,,
Louisville - 2012-11-26,Central,Commercial,Louisville,2012-11-26,191789.0,20100,57.0,306.0,0.47,14.33,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID112.6918,No,,,
Louisville - 2012-11-27,Central,Commercial,Louisville,2012-11-27,171066.0,20100,60.0,286.0,0.46,10.5,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID41.4879,No,,,
Louisville - 2012-11-28,Central,Commercial,Louisville,2012-11-28,193151.0,20100,45.0,335.0,0.64,11.07,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID246.3047,No,,,
Louisville - 2012-11-29,Central,Commercial,Louisville,2012-11-29,214884.0,20100,107.0,335.0,1.37,10.24,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID195.9829,No,,,
Louisville - 2012-11-30,Central,Commercial,Louisville,2012-11-30,260732.0,20100,102.0,430.0,0.94,15.62,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID42.0512,No,,,
Louisville - 2012-12-01,Central,Commercial,Louisville,2012-12-01,237030.0,20100,105.0,938.0,1.02,10.84,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID11.1156,No,,2500.0,-0.001452012
Louisville - 2012-12-02,Central,Commercial,Louisville,2012-12-02,262996.0,20100,107.0,660.0,1.64,11.22,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID11.8717,No,,,
Louisville - 2012-12-03,Central,Commercial,Louisville,2012-12-03,238509.0,20100,60.0,325.0,0.57,14.56,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID21.5443,No,,,
Louisville - 2012-12-04,Central,Commercial,Louisville,2012-12-04,209772.0,20100,35.0,345.0,0.41,16.82,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID13.2491,No,,,
Louisville - 2012-12-05,Central,Commercial,Louisville,2012-12-05,198429.0,20100,47.0,422.0,0.93,15.58,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID27.4057,No,,,
Louisville - 2012-12-06,Central,Commercial,Louisville,2012-12-06,204045.0,20100,75.0,440.0,1.33,14.08,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID29.9345,No,,,
Louisville - 2012-12-07,Central,Commercial,Louisville,2012-12-07,243840.0,20100,95.0,566.0,0.95,13.06,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID60.8058,No,,,
Louisville - 2012-12-08,Central,Commercial,Louisville,2012-12-08,230705.0,20100,102.0,853.0,1.01,10.4,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID61.1353,No,,-26000.0,
Louisville - 2012-12-09,Central,Commercial,Louisville,2012-12-09,249888.0,20100,103.0,901.0,0.95,17.37,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign ID15.8107,No,,,
Louisville - 2012-12-10,Central,Commercial,Louisville,2012-12-10,214035.0,20100,63.0,392.0,0.63,12.53,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID29.6943,No,,,
Louisville - 2012-12-11,Central,Commercial,Louisville,2012-12-11,243553.0,20100,67.0,441.0,0.83,12.82,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID123.8746,No,,,
Louisville - 2012-12-12,Central,Commercial,Louisville,2012-12-12,232173.0,20100,47.0,508.0,0.69,13.16,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID42.5686,No,,,
Louisville - 2012-12-13,Central,Commercial,Louisville,2012-12-13,266231.0,20100,72.0,489.0,0.76,11.03,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID12.4874,No,,,
Louisville - 2012-12-14,Central,Commercial,Louisville,2012-12-14,284745.0,20100,94.0,623.0,0.92,18.94,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID145.3224,No,,,
Louisville - 2012-12-15,Central,Commercial,Louisville,2012-12-15,283589.0,20100,109.0,1256.0,1.22,18.58,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID91.778,No,,-11750.0,
Louisville - 2012-12-16,Central,Commercial,Louisville,2012-12-16,257392.0,20100,80.0,1018.0,1.8,18.46,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID117.0104,No,,,
Louisville - 2012-12-17,Central,Commercial,Louisville,2012-12-17,279556.0,20100,64.0,729.0,1.06,17.88,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID186.869,No,,,
Louisville - 2012-12-18,Central,Commercial,Louisville,2012-12-18,272506.0,20100,64.0,710.0,0.71,14.58,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID210.9551,No,,,
Louisville - 2012-12-19,Central,Commercial,Louisville,2012-12-19,252314.0,20100,69.0,921.0,1.19,19.27,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID97.9348,No,,,
Louisville - 2012-12-20,Central,Commercial,Louisville,2012-12-20,251611.0,20100,92.0,921.0,1.46,16.76,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID194.6545,No,,,
Louisville - 2012-12-21,Central,Commercial,Louisville,2012-12-21,214215.0,20100,119.0,1114.0,1.1,18.5,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID228.2486,No,,,
Louisville - 2012-12-22,Central,Commercial,Louisville,2012-12-22,354296.0,20100,125.0,1653.0,1.61,20.35,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID227.6977,No,,-6250.0,
Louisville - 2012-12-23,Central,Commercial,Louisville,2012-12-23,262350.0,20100,104.0,1653.0,1.62,17.72,0.09208429,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID157.1698,No,,,
Louisville - 2012-12-24,Central,Commercial,Louisville,2012-12-24,200052.0,20100,69.0,768.0,0.58,21.77,0.09208429,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID124.8182,No,,,
Louisville - 2012-12-25,Central,Commercial,Louisville,2012-12-25,0.0,20100,0.0,0.0,0.0,0.0,0.0,None ID1.2,No,,,
Louisville - 2012-12-26,Central,Commercial,Louisville,2012-12-26,264707.0,20100,97.0,1605.0,2.03,19.07,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID49.6762,No,,,
Louisville - 2012-12-27,Central,Commercial,Louisville,2012-12-27,216660.0,20100,79.0,922.0,1.76,19.84,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.6259,No,,,
Louisville - 2012-12-28,Central,Commercial,Louisville,2012-12-28,173556.0,20100,80.0,943.0,1.72,12.37,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID115.05,No,,,
Louisville - 2012-12-29,Central,Commercial,Louisville,2012-12-29,232907.0,20100,92.0,1077.0,1.57,12.87,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID35.1179,No,,-4000.0,
Louisville - 2012-12-30,Central,Commercial,Louisville,2012-12-30,251041.0,20100,74.0,1028.0,1.88,17.55,0.095230417,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID195.8645,No,,,
Louisville - 2012-12-31,Central,Commercial,Louisville,2012-12-31,238152.0,20100,54.0,866.0,1.23,13.69,0.095230417,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID58.0895,No,,,
Louisville - 2013-01-01,Central,Commercial,Louisville,2013-01-01,192406.0,20100,57.0,501.0,1.11,18.16,0.095230417,In Store Credit Card Signup Discount; ID0.779,No,2.8,,0.020482073
Louisville - 2013-01-02,Central,Commercial,Louisville,2013-01-02,228725.0,20100,40.0,664.0,1.33,13.69,0.095230417,In Store Credit Card Signup Discount; ID1.2499,No,,,
Louisville - 2013-01-03,Central,Commercial,Louisville,2013-01-03,213780.0,20100,70.0,481.0,1.61,20.42,0.095230417,In Store Credit Card Signup Discount; ID1.0137,No,,,
Louisville - 2013-01-04,Central,Commercial,Louisville,2013-01-04,195179.0,20100,80.0,491.0,1.65,17.3,0.095230417,In Store Credit Card Signup Discount; ID1.6791,No,,,
Louisville - 2013-01-05,Central,Commercial,Louisville,2013-01-05,221683.0,20100,79.0,703.0,2.31,17.39,0.095230417,In Store Credit Card Signup Discount; ID4.2535,No,,7750.0,
Louisville - 2013-01-06,Central,Commercial,Louisville,2013-01-06,179066.0,20100,87.0,463.0,1.38,15.48,0.104473082,In Store Credit Card Signup Discount; ID3.8764,No,,,
Louisville - 2013-01-07,Central,Commercial,Louisville,2013-01-07,171092.0,20100,42.0,356.0,0.87,17.89,0.104473082,In Store Credit Card Signup Discount; ID5.2327,No,,,
Louisville - 2013-01-08,Central,Commercial,Louisville,2013-01-08,120212.0,20100,35.0,270.0,1.09,12.97,0.104473082,In Store Credit Card Signup Discount; ID0.4614,No,,,
Louisville - 2013-01-09,Central,Commercial,Louisville,2013-01-09,156496.0,20100,52.0,347.0,1.33,15.2,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID1.1255,No,,,
Louisville - 2013-01-10,Central,Commercial,Louisville,2013-01-10,174558.0,20100,67.0,319.0,1.53,17.17,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9401,No,,,
Louisville - 2013-01-11,Central,Commercial,Louisville,2013-01-11,224197.0,20100,77.0,404.0,1.37,16.15,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID8.4598,No,,,
Louisville - 2013-01-12,Central,Commercial,Louisville,2013-01-12,193816.0,20100,62.0,608.0,1.69,17.71,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7671,No,,-5000.0,
Louisville - 2013-01-13,Central,Commercial,Louisville,2013-01-13,188367.0,20100,74.0,502.0,2.18,15.81,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1738,No,,,
Louisville - 2013-01-14,Central,Commercial,Louisville,2013-01-14,146531.0,20100,64.0,280.0,0.93,18.86,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID10.6623,No,,,
Louisville - 2013-01-15,Central,Commercial,Louisville,2013-01-15,173830.0,20100,44.0,309.0,1.19,15.9,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID4.4499,No,,,
Louisville - 2013-01-16,Central,Commercial,Louisville,2013-01-16,128718.0,20100,52.0,299.0,0.91,12.84,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID5.2963,No,,,
Louisville - 2013-01-17,Central,Commercial,Louisville,2013-01-17,177511.0,20100,77.0,289.0,1.07,14.86,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID8.5145,No,,,
Louisville - 2013-01-18,Central,Commercial,Louisville,2013-01-18,178799.0,20100,82.0,405.0,1.36,11.65,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID13.6405,No,,,
Louisville - 2013-01-19,Central,Commercial,Louisville,2013-01-19,323953.0,20100,237.0,2249.0,2.04,14.46,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID0.6771,Yes,,-5750.0,
Louisville - 2013-01-20,Central,Commercial,Louisville,2013-01-20,252650.0,20100,166.0,1767.0,1.43,17.24,0.145372984,In Store Credit Card Signup Discount; MLK Event Promotion ID16.8055,Yes,,,
Louisville - 2013-01-21,Central,Commercial,Louisville,2013-01-21,215284.0,20100,111.0,1295.0,1.01,12.59,0.145372984,In Store Credit Card Signup Discount; MLK Event Promotion ID13.5171,Yes,,,
Louisville - 2013-01-22,Central,Commercial,Louisville,2013-01-22,138757.0,20100,39.0,222.0,0.67,16.64,0.145372984,In Store Credit Card Signup Discount; ID19.1945,No,,,
Louisville - 2013-01-23,Central,Commercial,Louisville,2013-01-23,155123.0,20100,35.0,271.0,1.31,15.1,0.145372984,In Store Credit Card Signup Discount; ID0.0315,No,,,
Louisville - 2013-01-24,Central,Commercial,Louisville,2013-01-24,142909.0,20100,56.0,232.0,1.33,9.48,0.145372984,In Store Credit Card Signup Discount; ID15.1985,No,,,
Louisville - 2013-01-25,Central,Commercial,Louisville,2013-01-25,129680.0,20100,57.0,242.0,0.68,10.54,0.145372984,In Store Credit Card Signup Discount; ID15.7261,No,,,
Louisville - 2013-01-26,Central,Commercial,Louisville,2013-01-26,131628.0,20100,64.0,493.0,1.17,8.57,0.145372984,In Store Credit Card Signup Discount; ID23.2064,No,,1000.0,
Louisville - 2013-01-27,Central,Commercial,Louisville,2013-01-27,137927.0,20100,94.0,406.0,1.42,14.08,0.141106073,In Store Credit Card Signup Discount; ID10.2603,No,,,
Louisville - 2013-01-28,Central,Commercial,Louisville,2013-01-28,102093.0,20100,37.0,173.0,0.46,14.56,0.141106073,In Store Credit Card Signup Discount; ID17.9229,No,,,
Louisville - 2013-01-29,Central,Commercial,Louisville,2013-01-29,129382.0,20100,64.0,194.0,0.66,7.63,0.141106073,In Store Credit Card Signup Discount; ID17.5998,No,,,
Louisville - 2013-01-30,Central,Commercial,Louisville,2013-01-30,92808.0,20100,54.0,232.0,0.51,8.9,0.141106073,In Store Credit Card Signup Discount; ID8.2561,No,,,
Louisville - 2013-01-31,Central,Commercial,Louisville,2013-01-31,110527.0,20100,61.0,320.0,1.07,7.45,0.141106073,In Store Credit Card Signup Discount; ID17.3524,No,,,
Louisville - 2013-02-01,Central,Commercial,Louisville,2013-02-01,142288.0,20100,57.0,387.0,1.08,11.12,0.141106073,In Store Credit Card Signup Discount; ID0.5304,No,,,0.07350199
Louisville - 2013-02-02,Central,Commercial,Louisville,2013-02-02,138450.0,20100,72.0,628.0,0.93,7.91,0.141106073,In Store Credit Card Signup Discount; ID3.956,No,,-2500.0,
Louisville - 2013-02-03,Central,Commercial,Louisville,2013-02-03,109580.0,20100,37.0,349.0,0.99,6.94,0.11941362,In Store Credit Card Signup Discount; ID4.8827,No,,,
Louisville - 2013-02-04,Central,Commercial,Louisville,2013-02-04,103937.0,20100,39.0,261.0,0.44,9.59,0.11941362,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.3888,No,,,
Louisville - 2013-02-05,Central,Commercial,Louisville,2013-02-05,121493.0,20100,34.0,261.0,0.68,6.93,0.11941362,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.2195,No,,,
